019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.677493+00	2026-07-27 21:29:33.677493+00	AVAILABLE	\\xb9bf12791bd72b1ee71dabf9cd33582dfecbb20f6936a7d28cf487082765bc32	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab87-7c0d-98a2-c98e6f41005d	2026-07-27 21:29:33.59699+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\xae6bbdb3514a82aa538b7a4a0e89ba6b779623cb89be038e1e0626795f69b3a7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap8XDuXP0dezitaGysIBHotdqRx27NYrRY0knxAmE61k", "0000000000000000000000000000000000000000000000000000000000000002": "AuKe5EOkl4qmAT6hJGnzftJTPjJzKx6iLGdUho8OyiQ9", "0000000000000000000000000000000000000000000000000000000000000003": "AgsVYFERqM6GPP1ztjdjNiaSKzO0RPrms9lly41PDUDg"}	\\x02d7541e244872b0823eea99b2b2276ba98e06bc5c7754ef75e1ae0b0ff8141380	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005e	2026-07-27 21:29:33.596991+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\x245c671bc2e51219934d93049a2e9b51cb48d1eb08a733da334e615ffd39b6a4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzS5Cs8GxukWKdmtfUkrrQFWNnLJicv4HpxXxTtatvRF", "0000000000000000000000000000000000000000000000000000000000000002": "A43C66kUu0Qq3YaJMmufa3FdXmbEWlJNhYlI772SkbuK", "0000000000000000000000000000000000000000000000000000000000000003": "A9t+sECUUBSck2QT9O4mWmFxFHds0rYuAk1yisZPnOh6"}	\\x03cbc743e4bf26ddf4d34ff19f3d7274ada1ddd5a78919ad4487047c2e4998b3c0	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41005f	2026-07-27 21:29:33.596991+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\x9f3ac2525131d373c88964a0c95f3a0d91e952d83cfe94de9821e5f6bad5066b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aqlkeff7jraGMVXEI4/c77BhYAcP8tWEc47m7mR9CQuH", "0000000000000000000000000000000000000000000000000000000000000002": "AgyWvybiL3ixqPtqPuRf8KQdBu1ycO9yc24FZta+N+Ew", "0000000000000000000000000000000000000000000000000000000000000003": "AuQpV3zPsAHEt7U/A932EVmjbKJNxNYj7GCN7X8DXUrW"}	\\x039aa0cf7482a4cd14b4d35ed23a098c0d18014749b1e016e7313eb4747a1d2f20	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410060	2026-07-27 21:29:33.596991+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\xe98fd78f78de089b46961b23f315fa8778bc4b4c0a34f0235811075ce1bb3010	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+T5KEuXuz5fns/9dhjLGD4SGKIM2yxtqnPGUeHekJrn", "0000000000000000000000000000000000000000000000000000000000000002": "AmMbuidLbWxQUNghlW4X4xVcuAiSwj5j2L+/N/6IBxE9", "0000000000000000000000000000000000000000000000000000000000000003": "Azi5VSzqfQKQJ4MByxXE6ExY+8KjBhJ4ZAF8RurPecKs"}	\\x02c4ac3f1f6f58082cdbdfa1b5cb4a9de1c0ff8776f166a5864772bd58a78576e5	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410061	2026-07-27 21:29:33.596991+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\xd8df813948342adb08bd6994a06149398df1edb991b8cd3e23d8698f2c03d493	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8XuQR6HKRot2mkjUILl3pITps4cJtizubmRmdxhT5Ce", "0000000000000000000000000000000000000000000000000000000000000002": "A5C6A4SzeujeI4Sb6nU17hVCfOlbgCxhPsiqIV982lzd", "0000000000000000000000000000000000000000000000000000000000000003": "AuAISEv5fhSkeEdRjT6wY+Mu0/ApUWf/8lG6ndHe8G4E"}	\\x02c060101f4fb9c3f717db1eac165e784f9881fc1a98ac56b8ca65f55db30caa0e	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410062	2026-07-27 21:29:33.596991+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\x022be6cdf190cc3ca8b7a49255d6631946c6010d7d7d087b8e8ec273d9e94dd0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AnB/DVGjsSc6IXU4Z/N8nydcqiHyOH3lfNnOHmZPXVF8", "0000000000000000000000000000000000000000000000000000000000000002": "AyWHglmNclQjxj4+lCuBjkCghwpIlrl/+kkHcRRQ85qM", "0000000000000000000000000000000000000000000000000000000000000003": "AuESTPHJe6U1hVYewzB1/FQNpkoc7Nd7WQlZMTXRpB5f"}	\\x035fbf91f1aceebf1dad5813c3f3790d46f7ffa3a046384387fb38439e9d689fac	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410063	2026-07-27 21:29:33.596991+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\xcd2bb73989d9e19b5deadd1d2603aed56434c1e3290776eb720757b520c4ca77	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aki9d7QebgXT5v5pqVZFBBR+HvgVSaAT1vOj3ZcK+yna", "0000000000000000000000000000000000000000000000000000000000000002": "AgbPMA5TRN2NElv1Y5DKAVbLsNeifH6Oi7LKf1K532I8", "0000000000000000000000000000000000000000000000000000000000000003": "AjtFgFMTU688m6yquaSBSKdDXXsJuYaOtsPzCa9Csuap"}	\\x0362c7a3a8005450c404d035cb785668ab77fd1a765220179827c3032985c020de	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410064	2026-07-27 21:29:33.596991+00	2026-07-27 21:29:33.596991+00	AVAILABLE	\\xdaa81bd4d407e7bc6dda1f200525b37329e9a79874775a8e4e4010c911b4c49c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap0TlBsAZ/obva2XrdUOphY7fpkLWKX/Kj8natwoP+l0", "0000000000000000000000000000000000000000000000000000000000000002": "AmOoSFTdjNoYdlRNS/7HdOGKO7c4S3hK0BQicfJirLnx", "0000000000000000000000000000000000000000000000000000000000000003": "A2lUNaQxRUseOsD3S3V11t+dpHOS4kDLjEWgKPaKJa92"}	\\x02ea73e3ae3bca087d9d047be568fc0a36db467579ace6d510331bfadbef6e1322	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410065	2026-07-27 21:29:33.596992+00	2026-07-27 21:29:33.596992+00	AVAILABLE	\\x16975f296eb683a045eda4ad4e27a36864ceeca5cc127f8827e3d98777aaa2db	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A3ctfz1rqCpM8nP8SfNN2MFijROBKqV1qu23Shp4frUf", "0000000000000000000000000000000000000000000000000000000000000002": "Ah96PgqTmZ5yTB06bDokg7Z6NlkjKb9qBQX02POs3PlK", "0000000000000000000000000000000000000000000000000000000000000003": "AsT/xQfBmiFeMOMe9VYgC7imS5jkDh8RctBxRMYe0PKx"}	\\x02cbee74c218ee34627c2b34b881dac146205fddcefbb6d7aeb47683623b06c177	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410066	2026-07-27 21:29:33.596992+00	2026-07-27 21:29:33.596992+00	AVAILABLE	\\x9ef8c72bc9a03940e993897cf4975021cae14a79055d20bb923c211966dcef4b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5dMmvhvwYw53GPisEC+2VzjhPBWF+KE5EO7exL9+LVI", "0000000000000000000000000000000000000000000000000000000000000002": "A93QyqNkRjjm0d4Sx/QsTSXX4VB/wPGwKaO3jQd1hSFV", "0000000000000000000000000000000000000000000000000000000000000003": "A7MY1u63THLSzFfmYRFbgBYfYwQVFycUTO5ekKzuNxRT"}	\\x024f8d11d767589b479d846d56671d9e4687f3c8404293464422c5050b7ec6a615	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410067	2026-07-27 21:29:33.596992+00	2026-07-27 21:29:33.596992+00	AVAILABLE	\\x551a88f14338886fbde9a945bad3465eb476178e09c9a169ae6b3aafaedc29c0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A58uhrLI2Nny1hXOTpd7vRT781wwdeVJZv9wbEQ65JOA", "0000000000000000000000000000000000000000000000000000000000000002": "Ai+8L75YaoqdbKBO9zD5Gprlx5hkLSIxIazmnQhDaHPI", "0000000000000000000000000000000000000000000000000000000000000003": "Azk+U4H81ZJuqvE9tTgFOs1A8YowOEe9irItJH7E+mCd"}	\\x029986c32f68091c70d333b006beb85290396a7fad194905748f064562155bf7dd	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410068	2026-07-27 21:29:33.596992+00	2026-07-27 21:29:33.596992+00	AVAILABLE	\\x4b93cb3be8fe61b9eb111c760f7bb14937df2bfc5aa14107bc16f560fa37e9dd	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Al9Wl7HWQZFdWptc2qNXFel75tuLz3KXDfKd8UrKw8AF", "0000000000000000000000000000000000000000000000000000000000000002": "A/6RTfDgO6rHm0Y26BiCvlDxgQW6YM8OHhjM8SWgfSIX", "0000000000000000000000000000000000000000000000000000000000000003": "A1WQoEspEgQxQ6tZysHlukU1kf6tYS1HvuH8B0zqEklN"}	\\x02a2244e0d63715d3cebdbf70c54b87caa5419bafe20978ae81e3a72ba2e2a7aba	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410069	2026-07-27 21:29:33.596992+00	2026-07-27 21:29:33.596992+00	AVAILABLE	\\xd03e14a4181a676e91cd5acc57e1cdb802cf4a791887255f85c27ba4d380513f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AkiS0CZJw6I2/eSjCxfIPeNR54X8HSqIYI2Ghovfw7SM", "0000000000000000000000000000000000000000000000000000000000000002": "A2zuoj390R6yWqqWtxJJOSz1KIdWMwh1XBFtajhUclaG", "0000000000000000000000000000000000000000000000000000000000000003": "Am9tTmHavlsP/uSjA88Ie8P6YfGOD0eP05ad2ugTQPmz"}	\\x026bf9e39783bf770eba1a192650ea78ac07da64c6bb53204a65db0b1581ba29bf	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006a	2026-07-27 21:29:33.596992+00	2026-07-27 21:29:33.596992+00	AVAILABLE	\\x77b432a3fa5ff20c49b5f82e0fc2941659e1d22c2a2aaeeebbaa9a80215327d9	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxUSV4XyiiGYQAli0dQndwdmf+v0QgXlmJ0Pthbk7Afo", "0000000000000000000000000000000000000000000000000000000000000002": "AkbPAnlcpoAGn3K1FXai3HBA/EZZ6Y2FU2p1bnmGaqWA", "0000000000000000000000000000000000000000000000000000000000000003": "AxbKVDMjWhHs3tJdWtMGKLV9JP6KWTKySinbqBxUEI4Z"}	\\x03fe222aaf2d12e4c2722987a4ba59fc9ee4670b03878e63d33357896b2dff840e	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006b	2026-07-27 21:29:33.596992+00	2026-07-27 21:29:33.596992+00	AVAILABLE	\\x0f93d83ee475bac4293624e10d07303288ba6861ebcfc0f5bf534e9223c43c0e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aw0kFkqdQGwClM/EymB7NUtFX0hvv3TXYFRD7I+VYoeX", "0000000000000000000000000000000000000000000000000000000000000002": "AyjcG1H/GA5B/tvkv2qK12PtxPsbR3iek4fZcB60WDyr", "0000000000000000000000000000000000000000000000000000000000000003": "AytxpXVRDTM75AYTJdbXHTRvr/x8++QFc4FQTjMCSTu6"}	\\x02cbeef644ae2ca1f02d68b00d862eaf2c7b9a632b5d58670474a7c6ecc7c6484a	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006c	2026-07-27 21:29:33.596993+00	2026-07-27 21:29:33.596993+00	AVAILABLE	\\x088daa9dd50a57841bb6d30ea4425e547670811deb3d8b7bc77f824efd13d3fa	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxgzFXa8SJdbUhKEh6yxY6gnwxpJyg+samyOIHpevOIo", "0000000000000000000000000000000000000000000000000000000000000002": "Av27h/WCd4vXBfe7Ey/D/rDOaDmqdpTXgf8Pq0iQWBAJ", "0000000000000000000000000000000000000000000000000000000000000003": "Ak/zVKrHnRmxxPjgOKA+y08I/XNV9IX77UMydRFdjoDB"}	\\x02918a486edd8b2da0fc98b6e248056dab7ae251fe42417bfc08ba6a310328ac17	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006d	2026-07-27 21:29:33.596993+00	2026-07-27 21:29:33.596993+00	AVAILABLE	\\xc96be3a880bf78651201f9e003cbd71a8f7d31324ddce963415a1a33aa194373	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsL+X3bl8IML3JYgQWXKGSk1QCluE1TiFzW8m0ZG6E25", "0000000000000000000000000000000000000000000000000000000000000002": "A3AQ5dKtihud+sBLL/suXaDtBSoEKBfD6wr+lnCRuNQJ", "0000000000000000000000000000000000000000000000000000000000000003": "A+wb8bffeHrBeY+EB1aNbvA2xBs9HZ/H9wTUmZLGzbkW"}	\\x0397f1d917adff563775bbd0079f233c3c1d1814051f59ece977d34d3982c11881	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006e	2026-07-27 21:29:33.596993+00	2026-07-27 21:29:33.596993+00	AVAILABLE	\\x95eee3223e969d715222415e8bdd0ff2e8717b5ef44f7641c023b6bdfe69395c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoSzYPT7UZnAXnKiW8MKBlYgWvMCy/PdqnyzQwg/vxz5", "0000000000000000000000000000000000000000000000000000000000000002": "A3refFuIoEurfndY2dq+ciafLKLpGDyUX6brEspxKKdN", "0000000000000000000000000000000000000000000000000000000000000003": "A71cNlW1wPN6NBGiswO8j7ymOpIPVdWBA5ZELQyXXyhf"}	\\x02595419db332fcf5f38984b3785ff40032ddd260a18901f7d50cee1cd340d13ef	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41006f	2026-07-27 21:29:33.596993+00	2026-07-27 21:29:33.596993+00	AVAILABLE	\\x5741be2b120ae6d925a0239d75f3e716e39938060ded5e0b549300e862948d70	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/88q/cAXSgYvPyHdCeiIcqkOQTiM2iKMS7/V3Z4jige", "0000000000000000000000000000000000000000000000000000000000000002": "Au272Ei9UdTG44AFBBMgIIEIvzfv6YKY//JPsr8DtPGp", "0000000000000000000000000000000000000000000000000000000000000003": "AjO70XqDVm2q0n+8yYqsvhuyRrr4cfYvy1vnVbnmhka5"}	\\x02ac4934dcc24362185e1c7efcf614357005833c26162e6c363a899b82a6fdbee4	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410070	2026-07-27 21:29:33.596993+00	2026-07-27 21:29:33.596993+00	AVAILABLE	\\x7e866e8845c9fbb0d9e92cbeaa926e9d3772f614d0a30afc8ba283c91e851e6c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AjM4qEJ3gqnusyCg/BNgdsRVqPMPbj/DICGwJ8Tt+/YA", "0000000000000000000000000000000000000000000000000000000000000002": "AgjAQn6OYRsQekAWeYWDT68je7SWFwuVA1CnBIpQl4pY", "0000000000000000000000000000000000000000000000000000000000000003": "AwieTBIaaTcM9adsjj1i39fmBffXnSkRMuAbMIyiEDyl"}	\\x02e58e256afffe53f9fb0aa4984fa2c175712fbf66df8bea4f79936985e0569c88	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410071	2026-07-27 21:29:33.596993+00	2026-07-27 21:29:33.596993+00	AVAILABLE	\\xb1f867d5f715f888cc24fbf20eb4cf9dca79c03657ba4da94460fa1258ec0d56	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhsX4H1Tr35Y2RPdx0zhCzQ+x1v7ngEmuMT10QcVV5aj", "0000000000000000000000000000000000000000000000000000000000000002": "A4cNM+XZR5O6fERHTZ71TasY9s2lR6FcF47kfoFG7PJD", "0000000000000000000000000000000000000000000000000000000000000003": "AjNBwcFZl88WQltiflMo1bYHcxFlx/dntx0Nik7fWW+5"}	\\x036543cdf8e3b97b36b471ff6b64d0c9bc5d4bdc589d7ba23bb6a5876ba33a388a	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410072	2026-07-27 21:29:33.596993+00	2026-07-27 21:29:33.596993+00	AVAILABLE	\\xd8e2db4d134dbd68d66f3a6a413e97566f13ccccd986566acac9a9ccc31259e4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap8N4uOXyKi5ZAzBRFCV6DjGNunBnbgvTOYT+8Rmdhr4", "0000000000000000000000000000000000000000000000000000000000000002": "A+jiZLL+p3MMRvcn59dCNiGhOwf3HEfbbX6GhkahnEO7", "0000000000000000000000000000000000000000000000000000000000000003": "A9hNnn3gHLnXL3toifTssZQq6wkBfiq3qWdH6sew1/y6"}	\\x03c9a245af5640918f92aedff1bdd58381b34e7fd19cafcc5b892e0dc6eda94cc1	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410073	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\x1f38b3d28304b6fd352082599e434dd08b761907841162cabd2a2bb924bc863f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aq3vFkTWM5SvLqjB4drznd0Vxsz2xXHJWylhCEYLtb6l", "0000000000000000000000000000000000000000000000000000000000000002": "A+QjTsagn+Uq3UraOPz6aHhXXPebbKlt/Mb6Q32ILZtI", "0000000000000000000000000000000000000000000000000000000000000003": "Ayy9ZmbCiQbg13QxFHgpXPhIfUDwBEjMqGczaOwYaeF+"}	\\x033db9f67b90048524d7f1a7b11f34880ebe5fdeb5838173c4611663462be3594f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410074	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\xaec6671d3ea87d9c3726f19030b0c0b81e85be1a748d310561b1650b0d8cc342	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Avlfckz3xh72eXLB+RgPrw4vAwP5voKbRptyUFGCWNpA", "0000000000000000000000000000000000000000000000000000000000000002": "A7sq0S3tyL9irgcShmiipxAguchnfBjQKxQ3XliQjS+R", "0000000000000000000000000000000000000000000000000000000000000003": "A+IH1km7aZzAwOSqZeMIlxpkvr+VYvn6AsSEZ9jwxpAB"}	\\x0355dfbe3386f0a6f1ab07f29bd746a8b47c8122e8d735b9d996019ad07a79c346	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410075	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\xb0d126944265cb4d6adc9b228d0e039a8b28a20af0c57b464b5c2565ea409595	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AmyFUOOd83/aEsa85usgDO9iIcUo6y/S8hJ1ETyE0riu", "0000000000000000000000000000000000000000000000000000000000000002": "Ajj1dKWOV50q23CT3QvqGAM8diJqajEtjpC8Rg87o0nn", "0000000000000000000000000000000000000000000000000000000000000003": "Aivrri2tH+syqOHCmPRLLBlbM7pJoPDFxtGeA4iEFSRk"}	\\x02edc4c7eb1033b1b3280936d23f6bd24544f26733cff8402eb33770191b42c30f	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410076	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\xc1931e8ef06070a4960d03325824e1cfa2178279d2bcb1c9a507e13d41186e77	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A3rAy4us6P4YpNaNdqOPdkqPhkV5utALq1RzFbyOW+Wz", "0000000000000000000000000000000000000000000000000000000000000002": "A0XJZDn9pjmoSVcbApR+zfH7oPm7j5brNrtf0q5cfdXO", "0000000000000000000000000000000000000000000000000000000000000003": "A6jB1b/atponc3jczTDLVpL3U6F0Q4qKTXwOucJhGUMD"}	\\x029e77768a7fe33e3bd7004cdd8f8e648aca7f811d7b7f4a7719f4a9751286db16	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410077	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\x631bc6ee6fc1b386a82f3d3401abd87e518974a885cb2904dd7e8b6a6d481424	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1KNpCPTKuFl7ySo+TJ5i3pVQejJdmgvP50PRXzJxJPu", "0000000000000000000000000000000000000000000000000000000000000002": "Ayb5fM4ZIZvIwsKZDsvtdSuRVHA4ppAY0sU+7PzyQdEQ", "0000000000000000000000000000000000000000000000000000000000000003": "A3wxGQlafq9pdlzaiK6ikx1I7pDDuWNXJ6SaNc/6DBIv"}	\\x03637e08e6311d909b7a92460cc62d6b703a2791fa02d9d016c001eef1a34633c4	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410078	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\x4184b4411a6ba6ad52811da2de907d9292d602a1585a095f107789f963f07b4c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AmIjQ/NzH+c15M2jwppw5ozqjulxU5znij2EQRbQdC0W", "0000000000000000000000000000000000000000000000000000000000000002": "Ay867dRgv1Whg+ZNF6Sb+ESKLCOi1IWj3PF824NoYmRg", "0000000000000000000000000000000000000000000000000000000000000003": "AurD8467kIznaQAFsYwTQmpfvoB+6bawrUp5Aylit9dl"}	\\x03f389d6510ea99b6451f40933159943bea97421e59acb82e9057e242980c7c1a2	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410079	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\x92991afbdb6ec7eb62c91915ad07a4afe6b25fb892f7234400f418e5ac8bc7b2	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5QAECA/AQ7LkifguhVAR7rOh4CJQO7J4pty6hXayM83", "0000000000000000000000000000000000000000000000000000000000000002": "Amm1SewRc+D7p/74CVXz7yeeMs9kvzuV+HnH8v9McYdn", "0000000000000000000000000000000000000000000000000000000000000003": "AlE47SVzEt/Uc2iLAtDVzk2aQjyxIj3s3iBcLz5zOd3K"}	\\x03906a795cfaef7e739d15d106f1376da6e21548357f4c164d5db5177036aef349	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41007a	2026-07-27 21:29:33.596994+00	2026-07-27 21:29:33.596994+00	AVAILABLE	\\x9a2de63edb5ff9fdd2d8d560ca72a02b211189665bfb6b6f25723902a71eb51b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A2WYuTy7yWOEaiu50PS6cP0bE5X3dZq661NfcqzPdbyp", "0000000000000000000000000000000000000000000000000000000000000002": "AxBsJyRLfk5dvRsiL84LW9/by+lC4GfYxhi60uiA0vWW", "0000000000000000000000000000000000000000000000000000000000000003": "AkiMDsd8YHGpgzYaFDfIhLIujPgmEb40hyEhHnindhbK"}	\\x03ff75857077bee685fd8ac8b0fa76304c006906cff8dfb386a216885f1cbc87e9	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41007b	2026-07-27 21:29:33.596995+00	2026-07-27 21:29:33.596995+00	AVAILABLE	\\x8937b004aba0c93a7ef0c45e620108daffa4ecb0eee8b28be3ef88cc32b3534e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AgKx6/GRcFHmFfUlHW3VbF3HV5VIOw7SVpD/trrgAmGz", "0000000000000000000000000000000000000000000000000000000000000002": "AkCKX/eoAWOqbnXWjxIeuZh9bjA+0/E+o56XU8h106Z0", "0000000000000000000000000000000000000000000000000000000000000003": "A+G9immkCjpA0X8rSPCOHB47el3PgTH4+WwKgJeYsz6e"}	\\x0270a5a8750f21d96c6555350ad122bee3900f6589af631260a0ddbfd221ef4046	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41007c	2026-07-27 21:29:33.596995+00	2026-07-27 21:29:33.596995+00	AVAILABLE	\\xe564a700c3b6f01726c744a84ccd47c9048849c63ef27103ab708a34429eaab9	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzZplXrQqB700+IdE9G36o0POtNxbXizEK53GxaIekNl", "0000000000000000000000000000000000000000000000000000000000000002": "AvjT9Ksmn+iqI5U7Mby3f/7ABal4f5pPzOlIimt6I7n+", "0000000000000000000000000000000000000000000000000000000000000003": "AzXoK+doGBQEzXzUPvz/3k/mAh9WIgiqtRFQFknftK+7"}	\\x035e02a079c335095dd1b5b5491d2b8701a4d0cb9384b4dd02c86efea6df9f398d	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41007d	2026-07-27 21:29:33.596995+00	2026-07-27 21:29:33.596995+00	AVAILABLE	\\x4737a1a94aab69d078480853181519fb6b534aac0c270be8b95e2d9041881038	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aose6L9pOsOUd3FCLBrkl3cj61Qlrg1Siu+nDhJyM1me", "0000000000000000000000000000000000000000000000000000000000000002": "As2CnG6wMJRDEDWORF5tw0HTUF555Da2T7pcT0rcOfdG", "0000000000000000000000000000000000000000000000000000000000000003": "Avh1lktUW4BIG7K/R4YygV8u53gLqecfP1eXWWjcpNu2"}	\\x02ad581f277fec3cc0e2a9e8c994eb1e40582886ff68b262bc5fad2b64d9778e82	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41007e	2026-07-27 21:29:33.596995+00	2026-07-27 21:29:33.596995+00	AVAILABLE	\\x6b2b05b5f85e462c082edf77f2325c966900c3bffb8008b0ad24f4c56a512387	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap6/h209buIvUO/KoT46CiBlO5AwV/FWTZAoIDFldoRp", "0000000000000000000000000000000000000000000000000000000000000002": "A2oCty+Z+6Y/TzL8iEa5Vc8EvB8PO06N6Ay1OCQix0iC", "0000000000000000000000000000000000000000000000000000000000000003": "A/Omnv47Dd5gAtTxpdsrPviv6FhoJOzq086wzDvn+3mA"}	\\x02154d2c565b9ef842c6847768266c46e9e77dd218339158ad218cbb8b9bce68bf	2	2
019fa57b-ab87-7c0d-98a2-c98e6f41007f	2026-07-27 21:29:33.596995+00	2026-07-27 21:29:33.596995+00	AVAILABLE	\\x79f886349e3449acdec62ad13cc41d35fea3b8620f18f34a42fee5e73a3dd867	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5NyN3Ec7iYb5k6ooO2F0R3+feWoXVQdH8zd1Ib3pyph", "0000000000000000000000000000000000000000000000000000000000000002": "A0yffpmEAl8hd+gh0C5y0dNSydS+vomKb0gzkEjfKo6o", "0000000000000000000000000000000000000000000000000000000000000003": "AtkyPumE9oUF0EarttM+1S5vcxKejNOV7zmMeMwzOD4u"}	\\x036c79c7b8e47acf7a523d9983772261fd64e627c622e4c4226c26d92acd529b34	2	2
019fa57b-ab87-7c0d-98a2-c98e6f410080	2026-07-27 21:29:33.596995+00	2026-07-27 21:29:33.596995+00	AVAILABLE	\\x4be26281f3a386a8c09cd7147c11e23c02caea4c00f628a2903e8089b25278c8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A9FYBhPiYNHLu3czmZ/nYrkn3G7pfP38O2h4JMTZn2KR", "0000000000000000000000000000000000000000000000000000000000000002": "A9RrfeEt+xuRcGkgaDvfyk3QeR0cjCJNKqZjMA7hgivO", "0000000000000000000000000000000000000000000000000000000000000003": "A8/8g3rf75XMZ3z0bo4GMFE4ZXMFpHsJtbMRtIlPnwYx"}	\\x031f58f7465b4715b5c18e278213b8d22c143bda6d269460e5e099cbe88434ff53	2	2
